id,name,artists,popularity,year,explicit,duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,url
06cCziAHtDg6pcsidZHu03,Robbers,The 1975,64,2013,0,254510,0.000332,0.621,0.7020000000000001,1.49e-05,4,0.322,-6.845,1,0.0295,99.808,0.374,https://open.spotify.com/track/73jVPicY2G9YHmzgjk69ae
06eEMrvlkBmLLaezDSDcEl,A Vava Inouva,Idir,51,1991,0,266760,0.964,0.716,0.21,0.0123,4,0.0837,-19.576,0,0.0395,111.908,0.4320000000000001,https://open.spotify.com/track/06eEMrvlkBmLLaezDSDcEl
06fpTiKaq3MbjROra2Vgqq,Up There Cazaly - 35th Year Anniversary - 2014,Mike Brady,33,2014,0,213687,0.205,0.357,0.6459999999999999,1.810000000000001e-05,2,0.174,-7.239,1,0.0458,173.935,0.1169999999999999,https://open.spotify.com/track/2QgNy2BE06FbkHgr59Tc7v
06gD2ZtK3Dzc1BYqWExQJJ,Broken Halos,Chris Stapleton,70,2017,0,180907,0.134,0.613,0.564,1.65e-06,8,0.0585,-7.085,1,0.0251,78.388,0.5379999999999999,https://open.spotify.com/track/06gD2ZtK3Dzc1BYqWExQJJ
06h3McKzmxS8Bx58USHiMq,Silhouettes - Original Radio Edit,Avicii,63,2012,0,211880,0.155,0.605,0.8,0.0562,5,0.121,-6.235,0,0.0545,128.07399999999998,0.836,https://open.spotify.com/track/1nO67wic65N413c11zKxM7
06hsdMbBxWGqBO0TV0Zrkf,Cotton Eye Joe,Rednex,70,1994,0,194000,0.0129,0.7290000000000001,0.936,0.000892,9,0.0367,-7.536,1,0.0776,131.986,0.598,https://open.spotify.com/track/0Jg602cHeMCnPez9baacIe
06ioYJ99HHjzRk8HrGfkKS,Drugs,UPSAHL,75,2019,0,155867,0.35,0.883,0.415,0.0,6,0.063,-8.571,0,0.174,76.986,0.318,https://open.spotify.com/track/06ioYJ99HHjzRk8HrGfkKS
06p2Ij0lXD45LODQDCov0u,Rosas,La Oreja de Van Gogh,61,2004,0,237027,0.622,0.7829999999999999,0.693,8.3e-06,9,0.109,-5.056,1,0.027,106.991,0.528,https://open.spotify.com/track/4waqcUQWdj0yH26STWl2Rq
06u5LrUpbosQlQ1QJFhPpG,Drew Barrymore,SZA,78,2017,1,231400,0.491,0.5770000000000001,0.523,0.0,0,0.147,-5.537999999999999,0,0.0429,134.93,0.29,https://open.spotify.com/track/06u5LrUpbosQlQ1QJFhPpG
072YgF7J2clpY8DsWOpEri,Mientes Tan Bien,Sin Bandera,67,2003,0,227613,0.894,0.607,0.188,1.74e-06,7,0.109,-15.084,1,0.0326,135.898,0.488,https://open.spotify.com/track/072YgF7J2clpY8DsWOpEri
075qcpR3BnxD5CWUIx1HTr,This Bar,Morgan Wallen,74,2021,0,185280,0.0921,0.5529999999999999,0.884,0.00033,2,0.0463,-5.306,1,0.0771,110.074,0.248,https://open.spotify.com/track/7oSq5fbsFkTS9zeJQwMihf
07FkzikE6FuHIa8Ma7zJGc,Lie,NF,78,2017,0,209213,0.161,0.513,0.6609999999999999,0.0,5,0.246,-6.419,1,0.24,94.791,0.179,https://open.spotify.com/track/07FkzikE6FuHIa8Ma7zJGc
07HF5tFmwh6ahN93JC6LmE,Space Cadet,Kyuss,56,1994,1,422533,0.449,0.461,0.168,0.8859999999999999,11,0.267,-16.225,0,0.042,169.675,0.309,https://open.spotify.com/track/07HF5tFmwh6ahN93JC6LmE
07NxDD1iKCHbAldceD7QLP,This Is Why We Can't Have Nice Things,Taylor Swift,64,2017,0,207133,0.0156,0.5670000000000001,0.789,0.0,5,0.382,-5.9860000000000015,1,0.115,163.96,0.4379999999999999,https://open.spotify.com/track/07NxDD1iKCHbAldceD7QLP
07Tx168RSsUS1HqkDIOZbH,Cupid Shuffle,Cupid,60,2007,0,231360,0.191,0.785,0.5820000000000001,0.0,5,0.2,-4.877,0,0.237,71.774,0.861,https://open.spotify.com/track/07Tx168RSsUS1HqkDIOZbH
07VBqWH6NG8L2ad3l84UKk,R.I.P. 2 My Youth,The Neighbourhood,71,2015,0,205280,0.00216,0.353,0.6859999999999999,0.0,7,0.123,-5.704,0,0.0534,94.47,0.177,https://open.spotify.com/track/07VBqWH6NG8L2ad3l84UKk
07ZQLYn9x4x3L3vxStc1zr,Stacy,Quinn XCII,71,2020,0,168987,0.0858,0.7440000000000001,0.556,0.0,8,0.1,-6.97,1,0.0375,105.006,0.505,https://open.spotify.com/track/1pyGo7knT3LE2I1FJIrwdX
07bbJiXbkhMurH0wkuPYer,Pony,Ginuwine,38,2018,0,324800,0.0068,0.545,0.647,0.000904,8,0.503,-8.079,0,0.284,142.026,0.957,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G
07hCnHx9DhqZg5eN6RvCbd,Lithium,Nirvana,39,1991,0,257053,0.0017399999999999,0.6779999999999999,0.6559999999999999,0.0,7,0.0631,-6.41,1,0.0381,123.207,0.485,https://open.spotify.com/track/2YodwKJnbPyNKe8XXSE9V7
07ipXN6CNTw34qwSYePKpg,Summer on You,PRETTYMUCH,66,2018,0,205792,0.636,0.8109999999999999,0.447,0.0,4,0.462,-6.55,1,0.0414,99.995,0.6940000000000001,https://open.spotify.com/track/07ipXN6CNTw34qwSYePKpg
07m8PuXxxv5J4qPEDq6ZkK,Brand New,Ben Rector,66,2015,0,243933,0.00268,0.555,0.934,0.0,9,0.122,-5.04,1,0.113,144.874,0.422,https://open.spotify.com/track/5EQ9yEra0SzVd673ZfKT4C
07mnxqYqssab1EEBynCuQ4,Gone Too Soon,Andrew Jannakos,70,2020,0,169255,0.0175,0.529,0.723,0.0,4,0.364,-6.022,0,0.035,119.942,0.4589999999999999,https://open.spotify.com/track/07mnxqYqssab1EEBynCuQ4
07nrFSbS6ht0jMNpTpMfsg,"Soy un Truhán, Soy un Señor",Julio Iglesias,53,1998,0,180600,0.262,0.551,0.607,0.0,0,0.361,-9.483,1,0.0329,99.041,0.684,https://open.spotify.com/track/2XDrvJ6uhiwVLNj25eDCLW
07p0kLnvfQQ2bLujHyzSGK,Rechazame,Prince Royce,73,2010,0,223200,0.0749,0.73,0.867,6.81e-06,7,0.0712,-1.946,1,0.0325,130.02,0.929,https://open.spotify.com/track/07p0kLnvfQQ2bLujHyzSGK
07q6QTQXyPRCf7GbLakRPr,Everlong,Foo Fighters,57,2009,0,249987,5.69e-05,0.415,0.867,0.000192,11,0.0883,-5.497000000000001,0,0.0387,157.90200000000004,0.36,https://open.spotify.com/track/5UWwZ5lm5PKu6eKsHAGxOk
07xM26pWCDsUWV2ialwgNf,Sad,Bo Burnham,56,2013,1,263099,0.711,0.3929999999999999,0.639,0.0,0,0.845,-5.737,1,0.0619,96.619,0.356,https://open.spotify.com/track/07xM26pWCDsUWV2ialwgNf
0815caqt2Lytro5EIzMufT,You And Me,Lifehouse,76,2005,0,195493,0.114,0.4589999999999999,0.4270000000000001,0.0,7,0.168,-7.734,1,0.0267,139.90200000000002,0.354,https://open.spotify.com/track/7L605WhF5EGf34ggj87yK6
083PU4XnYAOMAGVruma3vb,Shrike,Hozier,62,2019,0,298880,0.494,0.506,0.275,0.00377,7,0.1009999999999999,-8.464,0,0.0292,153.769,0.0639,https://open.spotify.com/track/1LbK1c8pweMzXfqSg5CYHP
086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,Arctic Monkeys,86,2013,0,161124,0.0483,0.691,0.631,1.13e-05,2,0.104,-6.478,1,0.0368,92.004,0.8,https://open.spotify.com/track/48q0vSHcJdhK3IiXH8C5WJ
08Bfk5Y2S5fCxgxk371Eel,S&M,Rihanna,57,2010,0,243533,0.0113,0.7659999999999999,0.682,0.00016,1,0.104,-5.02,1,0.0419,127.966,0.833,https://open.spotify.com/track/7ySUcLPVX7KudhnmNcgY2D
08HPWLi0YmRUStJzkQ1ffh,Stuck On You,Giveon,75,2020,0,205116,0.161,0.599,0.449,2.660000000000001e-05,7,0.107,-7.422999999999999,1,0.0529,158.0,0.143,https://open.spotify.com/track/08HPWLi0YmRUStJzkQ1ffh
08KTQSs3ickNki7FFTb6fY,The Cult of Dionysus,The Orion Experience,69,2006,0,187385,0.00615,0.6609999999999999,0.836,0.0,1,0.032,-4.079,0,0.0297,137.507,0.799,https://open.spotify.com/track/4zg2zMNSI0W8ipGA32kKp5
08TILUAN56HJoS1d9mNRty,Circles,Megan Thee Stallion,72,2020,1,170641,0.0265,0.8420000000000001,0.789,0.0,6,0.355,-8.732999999999999,0,0.178,111.113,0.795,https://open.spotify.com/track/08TILUAN56HJoS1d9mNRty
08V2nQqzQGvAV5e0W0zRfr,Glory Box,John Martyn,52,1998,0,344840,0.19,0.6779999999999999,0.193,0.0224,0,0.0994,-13.849,1,0.0387,61.33,0.1009999999999999,https://open.spotify.com/track/5Sbyt4ELQhNCgQftM1eygb
08YEGpKt2LHJ0URCXKHEie,9 Crimes,Damien Rice,57,2006,0,219227,0.913,0.3289999999999999,0.1669999999999999,9.56e-05,0,0.0921,-13.103,1,0.0296,74.17399999999998,0.0995,https://open.spotify.com/track/5GZEeowhvSieFDiR8fQ2im
08dz3ygXyFur6bL7Au8u8J,Over,Playboi Carti,74,2020,1,166234,0.044,0.622,0.946,0.0,7,0.0838,-3.593,0,0.0534,130.07,0.336,https://open.spotify.com/track/08dz3ygXyFur6bL7Au8u8J
08fa9LFcFBTcilB3iq2e2A,epiphany,Taylor Swift,71,2020,0,289749,0.731,0.354,0.267,0.0004019999999999,1,0.0858,-13.69,1,0.0281,94.219,0.113,https://open.spotify.com/track/08fa9LFcFBTcilB3iq2e2A
08gavXombT6KR0af88i9tA,Jump Then Fall,Taylor Swift,49,2008,0,237067,0.111,0.618,0.687,0.0,2,0.0693,-5.737,1,0.0271,79.991,0.82,https://open.spotify.com/track/4mvQXr3EeckZIBmlcxLqXe
08kTO4EW0jb07zNsCNM83w,Chariot,Gavin DeGraw,56,2004,0,239173,0.0437,0.281,0.779,0.0,7,0.37,-5.104,1,0.0514,167.172,0.344,https://open.spotify.com/track/08kTO4EW0jb07zNsCNM83w
08q2CrXYf1ZaMbcKViPdVA,JOJO SONO CHINO SADAME,Hiroaki Tommy Tominaga,65,2012,0,262567,0.0986,0.429,0.979,2.32e-06,7,0.302,-2.204,0,0.119,146.145,0.434,https://open.spotify.com/track/08q2CrXYf1ZaMbcKViPdVA
08tq1XcHwVt5PHXUo87i0D,All To Myself,Dan + Shay,68,2018,0,169920,0.208,0.6459999999999999,0.7809999999999999,0.0,1,0.125,-4.6160000000000005,1,0.0313,94.975,0.565,https://open.spotify.com/track/0uSGTaHms9ceAxb7L6VLrU
096O9QxDBQ1xPIyLskGwbq,Even After All,Finley Quaye,52,1997,0,234560,0.634,0.677,0.264,0.103,9,0.111,-13.640999999999998,1,0.1639999999999999,94.032,0.4679999999999999,https://open.spotify.com/track/72C59EtulrN1fuZPhHgN0l
096YtKWNRXdmYKFLelSBto,Still Goin Down,Morgan Wallen,77,2020,0,186293,0.49,0.58,0.7509999999999999,0.0,7,0.2769999999999999,-5.078,1,0.0267,148.108,0.718,https://open.spotify.com/track/096YtKWNRXdmYKFLelSBto
09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,81,2015,0,200787,0.0797,0.654,0.76,0.0,0,0.299,-3.669,0,0.045,99.945,0.41,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
09IOPhEh1OMe0HD9b36FJk,Over Now,Post Malone,70,2018,1,246987,0.139,0.569,0.777,0.0,4,0.132,-4.041,0,0.0834,164.02700000000004,0.181,https://open.spotify.com/track/09IOPhEh1OMe0HD9b36FJk
09MGQqxVMDAeZALbRu6tC1,Punto G,KAROL G,0,2021,0,183160,0.00938,0.7909999999999999,0.746,0.000125,6,0.125,-4.716,1,0.0907,165.99400000000003,0.903,https://open.spotify.com/track/5Lb1pjnll07UQKxNpnnGBy
09OojFvtrM9YRzRjnXqJjA,Rockin' Around the Christmas Tree,Brenda Lee,71,1991,0,126146,0.568,0.682,0.6409999999999999,0.0,8,0.2239999999999999,-8.915,1,0.0386,141.002,0.826,https://open.spotify.com/track/09OojFvtrM9YRzRjnXqJjA
09QfIIP4NUx4A3thmovb2o,Perfecta,Miranda!,68,2008,1,225413,0.178,0.648,0.727,0.0,0,0.335,-5.45,1,0.0361,169.94099999999997,0.8390000000000001,https://open.spotify.com/track/42LoBzVOTVKGrdgtYN4UWM
09WAnxdBuebQopKhJT3oZS,TRELLAS,Bad Bunny,78,2020,0,157673,0.2,0.43,0.412,0.0,2,0.324,-5.372000000000001,1,0.0281,90.872,0.0508,https://open.spotify.com/track/09WAnxdBuebQopKhJT3oZS
09ZcYBGFX16X8GMDrvqQwt,For the First Time,The Script,61,2011,1,252853,0.0328,0.396,0.629,0.0,9,0.183,-4.78,1,0.0287,173.794,0.358,https://open.spotify.com/track/49kjlZP49LMD1MrrcvXDET
09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,Maren Morris,69,2017,0,196422,0.214,0.638,0.634,0.0,6,0.0866,-6.474,1,0.0468,92.097,0.473,https://open.spotify.com/track/09iyGiljLWRYXdRazFkdtJ
09mEdoA6zrmBPgTEN5qXmN,Call Out My Name,The Weeknd,81,2018,0,228373,0.17,0.461,0.593,0.0,1,0.307,-4.954,1,0.0356,134.17,0.175,https://open.spotify.com/track/09mEdoA6zrmBPgTEN5qXmN
0A1hoCfMLkiAgvhWkkucJa,Body,Megan Thee Stallion,88,2020,1,171067,0.0166,0.914,0.732,0.0,8,0.107,-6.1,0,0.241,94.066,0.469,https://open.spotify.com/track/0A1hoCfMLkiAgvhWkkucJa
0A7uLa2SqVK5s5Y2V3kCyW,Good Looking,Don Omar,66,2010,0,258613,0.00879,0.629,0.88,0.0,1,0.8140000000000001,-6.695,1,0.156,93.013,0.757,https://open.spotify.com/track/0A7uLa2SqVK5s5Y2V3kCyW
0ACACkoHUwgfgY5CxVIL4N,Lovely Day,Bill Withers,66,1994,0,255067,0.1939999999999999,0.693,0.565,0.000175,9,0.0806,-12.583,1,0.0345,97.937,0.6920000000000001,https://open.spotify.com/track/0bRXwKfigvpKZUurwqAlEh
0ADAFZE0bYIuaIyPNFl3LE,Blue Skies,Art Tatum,51,1997,0,172293,0.989,0.4429999999999999,0.0711,0.894,1,0.1009999999999999,-20.146,1,0.0486,175.02,0.596,https://open.spotify.com/track/0ADAFZE0bYIuaIyPNFl3LE
0ADG9OgdVTL7fgREP75BrZ,Ain't My Fault,Zara Larsson,69,2017,0,224031,0.00778,0.5760000000000001,0.782,0.0,6,0.285,-4.825,0,0.0296,141.153,0.355,https://open.spotify.com/track/0ADG9OgdVTL7fgREP75BrZ
0ADZ5dmXhlfzjMw6lefoPl,Far Away,Nickelback,70,2005,0,238173,0.000696,0.518,0.797,0.0,6,0.107,-5.153,1,0.0309,132.915,0.293,https://open.spotify.com/track/1EFddFVisHbqCHah6oBlhD
0AICBlLzFCTpUqmAbtzB2z,Love Scars,Trippie Redd,74,2017,1,143969,0.000404,0.659,0.614,0.0,9,0.123,-7.32,0,0.0541,119.405,0.26,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z
0AOmbw8AwDnwXhHC3OhdVB,Courtesy Call,Thousand Foot Krutch,66,2012,0,236898,0.00409,0.531,0.638,0.0,11,0.0822,-5.145,0,0.0809,164.079,0.445,https://open.spotify.com/track/4iWYPj04kHXcZK0st5yzZf
0APAKxMXB7jdDs4kw1l30y,OK,Wallows,72,2020,0,193293,0.0112,0.72,0.625,0.0076,7,0.0999,-6.274,1,0.0362,102.006,0.818,https://open.spotify.com/track/0APAKxMXB7jdDs4kw1l30y
0AS63m1wHv9n4VVRizK6Hc,Mercy,Shawn Mendes,79,2017,0,208733,0.125,0.555,0.662,0.0,11,0.111,-4.952,0,0.0827,148.128,0.356,https://open.spotify.com/track/4TZy1wLyHec06pwgFYDh1a
0ATzislS5SvAp69hjHczej,Solo Se Vive una Vez,Azucar Moreno,55,1996,0,211867,0.046,0.743,0.971,9.74e-06,6,0.0431,-4.83,1,0.0533,101.998,0.978,https://open.spotify.com/track/0ATzislS5SvAp69hjHczej
0AUvWawuP0ibk4SQ3sIZjk,Daisy,Ashnikko,87,2020,1,146523,0.235,0.8340000000000001,0.6629999999999999,0.0,8,0.3720000000000001,-6.143,1,0.133,121.876,0.774,https://open.spotify.com/track/0AUvWawuP0ibk4SQ3sIZjk
0AVoDNqfSnqqZjHgdqmj10,La Campanera,Aniceto Molina,49,2000,0,239507,0.11,0.728,0.716,0.00066,7,0.043,-6.2410000000000005,0,0.051,89.971,0.8340000000000001,https://open.spotify.com/track/0AVoDNqfSnqqZjHgdqmj10
0AYbVoeF03NYhM0fvKjAuU,Make Me Want To,Jimmie Allen,63,2018,0,172280,0.0793,0.519,0.872,0.0,2,0.111,-3.212,1,0.0616,179.965,0.74,https://open.spotify.com/track/0AYbVoeF03NYhM0fvKjAuU
0AcicReEGm1qcENjqzh1Tg,Love Scars 3,Trippie Redd,67,2018,1,129429,0.136,0.544,0.524,0.0,8,0.106,-7.914,1,0.0621,81.98200000000001,0.1169999999999999,https://open.spotify.com/track/0AcicReEGm1qcENjqzh1Tg
0AphwbfFSlGgGDlXGeiEpu,Bands,Comethazine,63,2018,1,98734,0.21,0.8340000000000001,0.457,0.0,10,0.0641,-10.775,1,0.5720000000000001,158.00799999999995,0.5329999999999999,https://open.spotify.com/track/0AphwbfFSlGgGDlXGeiEpu
0AsAn5cE3aZa99ewol7tv0,Rudolph The Red-Nosed Reindeer,Helene Fischer,58,2015,0,177520,0.8190000000000001,0.311,0.421,0.0,9,0.2739999999999999,-8.958,1,0.0332,132.85399999999998,0.491,https://open.spotify.com/track/0LhN7IH1uXCDCFhtG7UTnc
0At2qAoaVjIwWNAqrscXli,Boo'd Up,Ella Mai,71,2017,0,256064,0.0862,0.561,0.779,0.0,10,0.078,-5.107,0,0.0531,81.965,0.235,https://open.spotify.com/track/0At2qAoaVjIwWNAqrscXli
0Axl0XXpjltt7Hi6mzeAhx,Mi Princesa,Remmy Valenzuela,68,2015,0,183600,0.3279999999999999,0.685,0.642,0.0,3,0.0942,-4.626,1,0.0545,107.021,0.68,https://open.spotify.com/track/0Axl0XXpjltt7Hi6mzeAhx
0AzxeApPPCXi5eOluBprCm,La Fuerza del Destino,Mecano,49,1998,0,313667,0.272,0.7509999999999999,0.652,0.00461,4,0.0329,-4.807,1,0.038,89.815,0.877,https://open.spotify.com/track/5t69lieKF4oKOtYUfWxiZj
0B0tYbVp7pDQAqKDhgMeaL,Too Good to Say Goodbye,Bruno Mars,65,2016,0,281827,0.0389,0.5870000000000001,0.63,0.0,2,0.35,-6.053999999999999,1,0.0311,76.97,0.433,https://open.spotify.com/track/0B0tYbVp7pDQAqKDhgMeaL
0B5ZK7sKy63LqzBFdc1Juj,Thunder,Imagine Dragons,23,2019,0,183573,0.00561,0.608,0.7659999999999999,0.149,0,0.1369999999999999,-6.516,1,0.0459,168.01,0.29,https://open.spotify.com/track/26gceVsA1ybT8qsX3aYLEn
0B8QzDH7YWih85V5SEMnyJ,Money Longer,Lil Uzi Vert,74,2016,1,198944,0.0541,0.795,0.568,0.0,5,0.108,-7.817,0,0.142,136.173,0.478,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ
0BBOLOV5JntPL3341swIre,Turn Me On,Kevin Lyttle,64,2004,0,192107,0.0405,0.677,0.682,0.0,9,0.0351,-6.879,1,0.0361,106.279,0.875,https://open.spotify.com/track/0BBOLOV5JntPL3341swIre
0BCPKOYdS2jbQ8iyB56Zns,Clocks,Coldplay,76,2002,0,307880,0.599,0.5770000000000001,0.7490000000000001,0.0115,5,0.183,-7.215,0,0.0279,130.97,0.255,https://open.spotify.com/track/0BCPKOYdS2jbQ8iyB56Zns
0BCy325UZyR9z0t0uxwn2N,H.O.L.Y.,Florida Georgia Line,71,2016,0,194187,0.401,0.523,0.6659999999999999,0.0,7,0.0728,-4.081,0,0.0327,78.077,0.564,https://open.spotify.com/track/0BCy325UZyR9z0t0uxwn2N
0BD9XqvXSSxlHsdBlLKhqA,Feblu,Flughand,62,2016,0,93635,0.897,0.769,0.2769999999999999,0.862,10,0.118,-8.375,1,0.095,80.95100000000002,0.6409999999999999,https://open.spotify.com/track/0BD9XqvXSSxlHsdBlLKhqA
0BGjGnyzTgdLi1zxnsMGDc,Duele Verte,Ricardo Arjona,60,2002,0,282280,0.317,0.75,0.779,0.0,7,0.0567,-4.388999999999999,1,0.073,94.96,0.601,https://open.spotify.com/track/0BGjGnyzTgdLi1zxnsMGDc
0BN67vi1hn022yLyrVRTzU,Reggaeton,J Balvin,0,2021,0,158800,0.0165,0.747,0.74,9.940000000000004e-05,4,0.1009999999999999,-4.325,0,0.191,176.062,0.552,https://open.spotify.com/track/2D3z17LBMJ2HEHeBFFjTLi
0BOmhToQ03yOdpzYKMEnAg,Baby Birkin,Gunna,65,2019,1,181948,0.2319999999999999,0.848,0.649,0.0,2,0.1009999999999999,-6.0829999999999975,1,0.315,118.04,0.629,https://open.spotify.com/track/0BOmhToQ03yOdpzYKMEnAg
0BdbuVJ8fGHpNd3UtfUCti,Courage to Change,Sia,49,2021,0,292656,0.0927,0.307,0.606,0.0,11,0.357,-5.567,0,0.0347,78.828,0.11,https://open.spotify.com/track/2MbgQKWhoii8bqsMBWWWgA
0BgKO3jvcTWhJ8Y8egyAn1,Navidad Sin Ti,Los Bukis,57,2003,0,254933,0.238,0.667,0.362,0.0,2,0.0558,-15.884,1,0.0331,79.855,0.584,https://open.spotify.com/track/0BgKO3jvcTWhJ8Y8egyAn1
0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,Rihanna,77,2008,0,267080,0.0336,0.835,0.669,6.92e-05,6,0.0535,-5.5820000000000025,0,0.0643,122.668,0.542,https://open.spotify.com/track/1Jo0Zg7XlrA6z0mFTZVdkn
0Byi0pNpSr0FKDQ8HtMwKY,Yo Quiero Quebrarte,Los Felinos,41,1994,0,186247,0.0373,0.875,0.882,0.346,0,0.0228,-8.113,1,0.0567,140.35399999999998,0.918,https://open.spotify.com/track/0Byi0pNpSr0FKDQ8HtMwKY
0CDHN3Wk8JY0p5myySB0mS,Agent Orange,Sodom,39,1996,0,364627,9.47e-06,0.225,0.939,0.762,4,0.384,-11.81,0,0.0596,113.533,0.225,https://open.spotify.com/track/0CDHN3Wk8JY0p5myySB0mS
0CKmN3Wwk8W4zjU0pqq2cv,Arabian Nights,Bruce Adler,59,1992,0,79293,0.6890000000000001,0.507,0.1969999999999999,0.0,9,0.214,-15.568,0,0.0406,128.946,0.4970000000000001,https://open.spotify.com/track/0CKmN3Wwk8W4zjU0pqq2cv
0COqiPhxzoWICwFCS4eZcp,Bring Me To Life,Evanescence,79,2003,0,235893,0.0072099999999999,0.331,0.943,2.06e-06,4,0.242,-3.188,0,0.0698,94.612,0.296,https://open.spotify.com/track/646J2jOtUe4Jflrmh6JFjN
0CUEc6T65lrU6rVW3HVYsl,Celebration,Kool & The Gang,55,1999,0,221093,0.0993,0.8290000000000001,0.8390000000000001,0.0201,1,0.0491,-5.251,1,0.0443,121.589,0.96,https://open.spotify.com/track/0CUEc6T65lrU6rVW3HVYsl
0CZ8lquoTX2Dkg7Ak2inwA,1950,King Princess,77,2018,1,225133,0.648,0.6,0.535,4.7e-06,4,0.162,-7.0429999999999975,1,0.107,71.91199999999998,0.2689999999999999,https://open.spotify.com/track/0CZ8lquoTX2Dkg7Ak2inwA
0CfDInUyP34STW8WtjojBh,King,Years & Years,7,2020,0,225200,0.0507,0.552,0.8540000000000001,0.0,4,0.382,-4.47,0,0.0487,120.143,0.446,https://open.spotify.com/track/5Z3zRrMIJk7CVpfcLsM9wD
0ClnfM4PI0wjlCVTJc9lP7,24 / 7 / 365,Surfaces,66,2017,0,177000,0.264,0.752,0.65,1.38e-06,4,0.313,-6.194,1,0.0334,141.16,0.904,https://open.spotify.com/track/6WgYoOtcXnmyv4cK6RRtYv
0Cm9tD9xlYNCgW3UeHioq2,What Christmas Means To Me,Stevie Wonder,56,2004,0,147800,0.2019999999999999,0.524,0.612,0.0,0,0.0802,-8.052999999999999,1,0.0362,82.226,0.768,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d
0CnD7Hiw6pae6rLsZw5q5W,Incomplete,Backstreet Boys,63,2005,0,239587,0.231,0.4370000000000001,0.589,0.0,4,0.0768,-4.834,1,0.0331,133.631,0.165,https://open.spotify.com/track/0CnD7Hiw6pae6rLsZw5q5W
0CqCpm4LLQbHUX5ysizWJS,The Final Episode (Let's Change Channel),Asking Alexandria,60,2009,1,242080,0.00156,0.213,0.957,0.0,3,0.3939999999999999,-2.967,1,0.235,196.118,0.157,https://open.spotify.com/track/0CqCpm4LLQbHUX5ysizWJS
0CsM8VGDi38kusMv3pxyj1,True - Single Edit,Spandau Ballet,72,2008,0,329147,0.4589999999999999,0.742,0.5329999999999999,0.148,0,0.064,-9.098,1,0.0288,97.395,0.391,https://open.spotify.com/track/0CsM8VGDi38kusMv3pxyj1
0Cvjlph1WGbwZY1PlMEtJY,Come Away With Me,Norah Jones,71,2002,0,198147,0.904,0.363,0.129,1.52e-06,0,0.157,-14.304,1,0.0322,80.367,0.147,https://open.spotify.com/track/0Cvjlph1WGbwZY1PlMEtJY
0D21XvHcVsIvJM6FcGY2BT,OOOUUU,Young M.A,58,2016,1,234526,0.5329999999999999,0.64,0.8190000000000001,0.0,7,0.156,-4.1080000000000005,1,0.455,166.012,0.623,https://open.spotify.com/track/7JYsArznYOjX2jsrT3UEnL
0D5ULhEVjvxphbKyW6PvQW,Heaven,Julia Michaels,2,2021,0,191813,0.855,0.5539999999999999,0.371,0.0,7,0.0838,-9.104,0,0.0361,199.828,0.245,https://open.spotify.com/track/4QfNOZN7vrQCQKK1ZJ3XPb
0DBIL8arX0Zo6eAuxNIpik,Bump n' Grind,R. Kelly,60,1993,0,256133,0.0984,0.621,0.481,0.0,11,0.241,-8.016,1,0.0371,65.00399999999999,0.679,https://open.spotify.com/track/0DBIL8arX0Zo6eAuxNIpik
0DCu6lwtdiVjMixpQJcGG3,Knock Knock,Mac Miller,58,2010,1,197929,0.107,0.682,0.934,0.0,4,0.7490000000000001,-2.526,0,0.129,109.032,0.487,https://open.spotify.com/track/3uYm4MtU6jUQft2DtGqEoZ
0DFRrABd2ppHhS3QaZuCJ1,Fuck Tha Police,N.W.A.,57,1996,1,343373,0.0095599999999999,0.85,0.8370000000000001,0.0,6,0.0772,-6.37,0,0.291,98.694,0.737,https://open.spotify.com/track/5n8Aro6j1bEGIy7Tpo7FV7
0DKNNR9iDjwfCEpMiFXMJq,Until the Day I Die,Story Of The Year,65,2003,0,235200,0.127,0.597,0.931,0.0,11,0.0504,-4.591,0,0.0984,92.003,0.534,https://open.spotify.com/track/0DKNNR9iDjwfCEpMiFXMJq
0DKoET2reNpTGpQMS0VXI0,Mi Bello Ángel,Los Primos MX,65,2013,0,165147,0.705,0.667,0.441,0.0,7,0.125,-9.944,1,0.03,139.942,0.406,https://open.spotify.com/track/0DKoET2reNpTGpQMS0VXI0
0DRvClQbN9znQ295sx76VC,Dreams Tonite,Alvvays,61,2017,0,196027,0.0108,0.511,0.622,4.51e-06,2,0.127,-5.727,1,0.0242,99.934,0.425,https://open.spotify.com/track/5RYv0F3iiVSApm3QFVdtNl
0DXI6c9tNWsI4tvUftkQN8,Tu Calorro,Estopa,64,1999,0,190627,0.2289999999999999,0.713,0.768,0.0,0,0.447,-9.115,1,0.0662,88.012,0.962,https://open.spotify.com/track/0DXI6c9tNWsI4tvUftkQN8
